2018-09-25 10:56:04,kk,2#空气源热泵__1#模块系统1出水温度传感器故障,报警
2018-09-25 10:57:31,kk,2#空气源热泵__机组环境温度传感器故障,恢复
2018-09-25 10:57:31,kk,2#空气源热泵__机组出水温度传感器故障,报警
2018-09-25 10:57:31,kk,2#空气源热泵__1#模块系统1出水温度传感器故障,恢复
2018-09-25 10:57:31,kk,2#空气源热泵__1#模块系统1低压故障,报警
2018-09-25 10:58:41,kk,2#空气源热泵__机组环境温度传感器故障,报警
2018-09-25 10:58:41,kk,2#空气源热泵__机组出水温度传感器故障,恢复
2018-09-25 10:58:41,kk,2#空气源热泵__1#模块系统1出水温度传感器故障,报警
2018-09-25 10:58:41,kk,2#空气源热泵__1#模块系统1低压故障,恢复
2018-09-25 11:17:53,kk,2#空气源热泵__机组环境温度传感器故障,报警
2018-09-25 11:17:53,kk,2#空气源热泵__1#模块系统1出水温度传感器故障,报警
2018-09-25 11:21:03,kk,2#空气源热泵__机组环境温度传感器故障,报警
2018-09-25 11:21:03,kk,2#空气源热泵__1#模块系统1出水温度传感器故障,报警
2018-09-25 11:26:28,kk,2#空气源热泵__机组环境温度传感器故障,报警
2018-09-25 11:26:28,kk,2#空气源热泵__1#模块系统1出水温度传感器故障,报警
2018-09-25 11:31:23,kk,2#空气源热泵__机组环境温度传感器故障,报警
2018-09-25 11:31:23,kk,2#空气源热泵__1#模块系统1出水温度传感器故障,报警
2018-09-25 11:32:23,kk,2#空气源热泵__机组环境温度传感器故障,报警
2018-09-25 11:32:23,kk,2#空气源热泵__1#模块系统1出水温度传感器故障,报警
2018-09-25 11:33:58,kk,2#空气源热泵__机组环境温度传感器故障,报警
2018-09-25 11:33:58,kk,2#空气源热泵__1#模块系统1出水温度传感器故障,报警
2018-09-25 11:34:30,kk,2#空气源热泵__机组环境温度传感器故障,报警
2018-09-25 11:34:30,kk,2#空气源热泵__1#模块系统1出水温度传感器故障,报警
2018-09-25 11:38:49,kk,2#空气源热泵__机组环境温度传感器故障,报警
2018-09-25 11:38:49,kk,2#空气源热泵__1#模块系统1出水温度传感器故障,报警
2018-09-25 11:40:29,kk,2#空气源热泵__机组出水温度传感器故障,报警
2018-09-25 11:40:29,kk,2#空气源热泵__1#模块系统1出水温度过低,报警
2018-09-25 11:44:27,kk,2#空气源热泵__机组出水温度传感器故障,报警
2018-09-25 11:44:27,kk,2#空气源热泵__1#模块系统1出水温度过低,报警
2018-09-25 11:44:32,kk,2#空气源热泵__1#模块风机1过载,报警
2018-09-25 11:45:31,kk,2#空气源热泵__1#模块系统1高压故障,报警
2018-09-25 11:55:37,kk,2#空气源热泵__1#模块系统1高压故障,恢复
2018-09-25 11:55:54,kk,2#空气源热泵__1#模块风机1过载,恢复
2018-09-25 11:56:44,kk,2#空气源热泵__1#模块系统1出水温度过高,报警
2018-09-25 11:56:48,kk,2#空气源热泵__1#模块系统1出水温度过低,恢复
2018-09-25 11:57:02,kk,2#空气源热泵__1#模块系统1出水温度过高,恢复
2018-09-25 11:57:08,kk,2#空气源热泵__1#模块系统1出水温度过低,报警
2018-09-25 13:12:31,kk,2#空气源热泵__机组出水温度传感器故障,报警
2018-09-25 13:12:31,kk,2#空气源热泵__1#模块系统1出水温度过低,报警
2018-09-25 13:18:04,kk,2#空气源热泵__机组环境温度传感器故障,报警
2018-09-25 13:18:04,kk,2#空气源热泵__1#模块风机1过载,报警
2018-09-25 13:21:30,kk,2#空气源热泵__机组环境温度传感器故障,报警
2018-09-25 13:21:30,kk,2#空气源热泵__1#模块风机1过载,报警
2018-09-25 13:24:04,kk,2#空气源热泵__机组环境温度传感器故障,报警
2018-09-25 13:24:04,kk,2#空气源热泵__1#模块风机1过载,报警
2018-09-25 13:24:14,kk,2#空气源热泵__机组外部连锁故障,报警
2018-09-25 13:24:14,kk,2#空气源热泵__1#模块系统1翅片温度传感器故障,报警
2018-09-25 15:11:23,kk,2#空气源热泵__机组外部连锁故障,报警
2018-09-25 15:11:23,kk,2#空气源热泵__1#模块系统1翅片温度传感器故障,报警
2018-09-25 15:59:01,kk,2#空气源热泵__机组外部连锁故障,报警
2018-09-25 15:59:01,kk,2#空气源热泵__1#模块系统1翅片温度传感器故障,报警
2018-09-25 16:14:56,kk,2#空气源热泵__机组外部连锁故障,报警
2018-09-25 16:14:56,kk,2#空气源热泵__1#模块系统1翅片温度传感器故障,报警
